##
## CFD-Post Generic Export
##
## CFX-25.1
##
## Generated on:  2025/08/17 23:38:08
##
## Generated from case(s): Case CFX
##

[Name]
Point Cloud 1

[Data]
X [ m ], Y [ m ], Z [ m ], Absolute Pressure [ Pa ], Density [ kg m^-3 ], Local Speed of Sound [ m s^-1 ], Mach Number, Normal X, Normal Y, Normal Z, Pressure [ Pa ], Temperature [ K ], Total Density [ kg m^-3 ], Total Pressure [ Pa ], Total Temperature [ K ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ]
5.33431101e+00, 3.17499950e-03, 8.93673971e-02, 8.26609844e+04, 9.61560607e-01, 3.46947632e+02, 1.57459068e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.26609844e+04, 2.99422760e+02, 2.63120270e+00, 3.38422906e+05, 4.47991089e+02, 5.46299988e+02, 5.46195679e+02, -3.71866167e-01, 1.06694794e+01
5.33431101e+00, -3.17500113e-03, 8.93673971e-02, 1.03244469e+05, 1.15517306e+00, 3.53763763e+02, 1.48141253e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.03244469e+05, 3.11303162e+02, 2.86876702e+00, 3.69007250e+05, 4.48026276e+02, 5.24066956e+02, 5.23984131e+02, 1.41963944e-01, 9.31602192e+00
5.32242823e+00, 3.17499950e-03, 8.82878974e-02, 8.09155000e+04, 9.47342753e-01, 3.45833313e+02, 1.58985054e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.09155000e+04, 2.97502563e+02, 2.63441658e+00, 3.38837813e+05, 4.47993103e+02, 5.49820862e+02, 5.49761780e+02, -2.65341580e-01, 8.05695248e+00
5.32242823e+00, -3.17500066e-03, 8.82878974e-02, 1.01901859e+05, 1.14347398e+00, 3.53249390e+02, 1.48848498e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.01901859e+05, 3.10398590e+02, 2.86048627e+00, 3.67944563e+05, 4.48029266e+02, 5.25798523e+02, 5.25754150e+02, 1.71592504e-01, 6.82765436e+00
5.31106901e+00, 3.17499950e-03, 8.71028006e-02, 7.97439844e+04, 9.38496530e-01, 3.44934448e+02, 1.60214388e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.97439844e+04, 2.95958008e+02, 2.64392662e+00, 3.40059813e+05, 4.47991486e+02, 5.52632568e+02, 5.52599121e+02, -2.93437093e-01, 6.07314587e+00
5.31106901e+00, -3.17500043e-03, 8.71028006e-02, 1.00356672e+05, 1.13033128e+00, 3.52592896e+02, 1.49750030e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.00356672e+05, 3.09245941e+02, 2.85404706e+00, 3.67118031e+05, 4.48031494e+02, 5.27998352e+02, 5.27973755e+02, 2.61289388e-01, 5.09099770e+00
5.29953623e+00, 3.17499950e-03, 8.38060975e-02, 7.91285938e+04, 9.34852540e-01, 3.44270264e+02, 1.61124468e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.91285938e+04, 2.94819489e+02, 2.65921259e+00, 3.42027313e+05, 4.47993347e+02, 5.54696594e+02, 5.54691956e+02, -3.55559319e-01, 2.25197268e+00
5.29953623e+00, -3.17500019e-03, 8.38060975e-02, 9.91441250e+04, 1.12099779e+00, 3.51912476e+02, 1.50683618e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.91441250e+04, 3.08053528e+02, 2.85796428e+00, 3.67623313e+05, 4.48033112e+02, 5.30265442e+02, 5.30265259e+02, 2.55359441e-01, -3.78447890e-01
5.28816509e+00, 3.17499950e-03, 8.23934972e-02, 7.82718203e+04, 9.28346395e-01, 3.43598633e+02, 1.62046587e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.82718203e+04, 2.93670288e+02, 2.66666079e+00, 3.42989125e+05, 4.47998413e+02, 5.56782227e+02, 5.56781982e+02, -2.67315865e-01, -4.74066556e-01
5.28816509e+00, -3.17499973e-03, 8.23934972e-02, 9.81387031e+04, 1.11219621e+00, 3.51506165e+02, 1.51241326e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.81387031e+04, 3.07342590e+02, 2.85196829e+00, 3.66853469e+05, 4.48034821e+02, 5.31616150e+02, 5.31611145e+02, 2.89309323e-01, -2.28629518e+00
5.27721596e+00, 3.17499950e-03, 8.20474029e-02, 7.72164688e+04, 9.19042647e-01, 3.42997650e+02, 1.62871826e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.72164688e+04, 2.92643982e+02, 2.66320896e+00, 3.42548750e+05, 4.48003082e+02, 5.58638550e+02, 5.58635803e+02, -3.77647579e-01, -1.70205307e+00
5.27721596e+00, -3.17499926e-03, 8.20474029e-02, 9.73689375e+04, 1.10513771e+00, 3.51241241e+02, 1.51605070e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.73689375e+04, 3.06879456e+02, 2.84457922e+00, 3.65904094e+05, 4.48036194e+02, 5.32499207e+02, 5.32494995e+02, 3.43692541e-01, -2.09161210e+00
5.26632786e+00, 3.17499950e-03, 8.24970976e-02, 7.61179844e+04, 9.08580184e-01, 3.42504639e+02, 1.63545680e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.61179844e+04, 2.91803162e+02, 2.65184402e+00, 3.41085125e+05, 4.48000610e+02, 5.60146729e+02, 5.60144775e+02, -6.93443060e-01, -1.32596850e+00
5.26632786e+00, -3.17499856e-03, 8.24970976e-02, 9.67657734e+04, 1.09965968e+00, 3.51022583e+02, 1.51907110e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.67657734e+04, 3.06497589e+02, 2.83938217e+00, 3.65239438e+05, 4.48040924e+02, 5.33216125e+02, 5.33214722e+02, 5.55323184e-01, -1.10535681e+00
5.25509214e+00, 3.17499950e-03, 8.17487985e-02, 7.50380391e+04, 8.98704171e-01, 3.41930725e+02, 1.64332557e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.50380391e+04, 2.90826019e+02, 2.64515018e+00, 3.40225219e+05, 4.48002045e+02, 5.61898499e+02, 5.61874329e+02, -1.15270805e+00, -5.08078575e+00
5.25509214e+00, -3.17499810e-03, 8.17487985e-02, 9.56454844e+04, 1.08963418e+00, 3.50587067e+02, 1.52505970e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.56454844e+04, 3.05737549e+02, 2.83109164e+00, 3.64176531e+05, 4.48045319e+02, 5.34651062e+02, 5.34640564e+02, 5.26909292e-01, -3.30942798e+00
5.25275421e+00, 3.17499950e-03, 9.38728973e-02, 6.51420000e+04, 7.91102767e-01, 3.39517151e+02, 1.67636502e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.51420000e+04, 2.86738525e+02, 2.41113615e+00, 3.10119125e+05, 4.47992432e+02, 5.69023438e+02, 5.68384460e+02, 7.75795221e-01, -2.69478760e+01
5.25275421e+00, -3.17499670e-03, 9.38728973e-02, 9.09949609e+04, 1.03886104e+00, 3.50210510e+02, 1.53018630e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.09949609e+04, 3.05081177e+02, 2.71348858e+00, 3.49044313e+05, 4.48039642e+02, 5.35886169e+02, 5.35835083e+02, -1.04411912e+00, 7.32351971e+00
5.24933720e+00, 3.17499950e-03, 1.02555200e-01, 5.67067344e+04, 7.07826614e-01, 3.34913635e+02, 1.73972142e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.67067344e+04, 2.79016998e+02, 2.31089807e+00, 2.97237875e+05, 4.48009491e+02, 5.82529053e+02, 5.79032959e+02, -2.21213512e+01, -5.97629356e+01
5.24933720e+00, -3.17499624e-03, 1.02555200e-01, 8.85587188e+04, 1.00883651e+00, 3.50596130e+02, 1.52494800e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.85587188e+04, 3.05753571e+02, 2.62083077e+00, 3.37131469e+05, 4.48047607e+02, 5.34568848e+02, 5.34004944e+02, 1.57176075e+01, 1.88566113e+01
5.26498985e+00, 3.17499950e-03, 9.63665992e-02, 6.72050781e+04, 8.10009539e-01, 3.40826202e+02, 1.65841341e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.72050781e+04, 2.88952454e+02, 2.42234039e+00, 3.11560219e+05, 4.47992493e+02, 5.65169617e+02, 5.64930664e+02, 1.84997368e+00, -1.63287258e+01
5.26498985e+00, -3.17499693e-03, 9.63665992e-02, 9.35794609e+04, 1.06302547e+00, 3.51091370e+02, 1.51810050e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.35794609e+04, 3.06617737e+02, 2.74197197e+00, 3.52705063e+05, 4.48035675e+02, 5.32988953e+02, 5.32811035e+02, -1.51601434e+00, 1.36875620e+01
5.25897598e+00, 3.17499950e-03, 1.07962303e-01, 5.48923398e+04, 6.88539803e-01, 3.34097565e+02, 1.75099671e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.48923398e+04, 2.77655396e+02, 2.27518821e+00, 2.92650063e+05, 4.48017761e+02, 5.84949890e+02, 5.80868896e+02, -2.48609753e+01, -6.43402100e+01
5.25897598e+00, -3.17499624e-03, 1.07962303e-01, 8.91090469e+04, 1.01168847e+00, 3.51188721e+02, 1.51683605e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.91090469e+04, 3.06788605e+02, 2.60628390e+00, 3.35261063e+05, 4.48048767e+02, 5.32620544e+02, 5.31972473e+02, 1.89356613e+01, 1.82040710e+01
5.27486086e+00, 3.17499950e-03, 9.43017974e-02, 7.28060547e+04, 8.65412474e-01, 3.43210175e+02, 1.62575006e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.28060547e+04, 2.93007019e+02, 2.49948120e+00, 3.21481500e+05, 4.47991821e+02, 5.57955627e+02, 5.57954346e+02, -2.48022258e-01, 1.17463732e+00
5.27486086e+00, -3.17499763e-03, 9.43017974e-02, 9.66080703e+04, 1.09263563e+00, 3.51862213e+02, 1.50751805e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.66080703e+04, 3.07965546e+02, 2.78762245e+00, 3.58574063e+05, 4.48031799e+02, 5.30436340e+02, 5.30185120e+02, 9.53079611e-02, 1.63233452e+01
5.27239704e+00, 3.17499950e-03, 1.02953203e-01, 6.34011406e+04, 7.71694243e-01, 3.39152435e+02, 1.68142474e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.34011406e+04, 2.86122070e+02, 2.36524415e+00, 3.04223875e+05, 4.48003387e+02, 5.70174805e+02, 5.69198242e+02, 2.32290387e+00, -3.32752457e+01
5.27239704e+00, -3.17499670e-03, 1.02953203e-01, 9.22975313e+04, 1.04826045e+00, 3.51122070e+02, 1.51769304e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.22975313e+04, 3.06671631e+02, 2.70266247e+00, 3.47650563e+05, 4.48038208e+02, 5.32891479e+02, 5.32576843e+02, -1.53108394e+00, 1.82451439e+01
5.26815605e+00, 3.17499950e-03, 1.13631703e-01, 5.51244922e+04, 6.93875372e-01, 3.33522400e+02, 1.75897014e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.51244922e+04, 2.76699646e+02, 2.31297660e+00, 2.97516625e+05, 4.48026642e+02, 5.86632690e+02, 5.82152161e+02, -2.78414841e+01, -6.67953568e+01
5.26815605e+00, -3.17499624e-03, 1.13631703e-01, 8.88962891e+04, 1.01162171e+00, 3.50769592e+02, 1.52260542e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.88962891e+04, 3.06057007e+02, 2.62141252e+00, 3.37211094e+05, 4.48054047e+02, 5.34037537e+02, 5.33389099e+02, 1.83667355e+01, 1.88366470e+01
5.28539085e+00, 3.17499950e-03, 9.56429020e-02, 7.55939297e+04, 8.90670776e-01, 3.44732361e+02, 1.60489595e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.55939297e+04, 2.95611511e+02, 2.51635265e+00, 3.23649375e+05, 4.47988770e+02, 5.53255310e+02, 5.53199890e+02, -6.63917780e-01, 7.80193901e+00
5.28539085e+00, -3.17499810e-03, 9.56429020e-02, 9.78817969e+04, 1.10383832e+00, 3.52372437e+02, 1.50051987e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.78817969e+04, 3.08859375e+02, 2.79588294e+00, 3.59635969e+05, 4.48030975e+02, 5.28736084e+02, 5.28428955e+02, 2.81013727e-01, 1.80173683e+01
5.28194094e+00, 3.17499950e-03, 1.07270002e-01, 6.41652188e+04, 7.79323339e-01, 3.39507874e+02, 1.67658782e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.41652188e+04, 2.86723663e+02, 2.37624836e+00, 3.05644281e+05, 4.48010651e+02, 5.69131958e+02, 5.68010376e+02, 2.38876367e+00, -3.56322784e+01
5.28194094e+00, -3.17499670e-03, 1.07270002e-01, 9.36190000e+04, 1.05879760e+00, 3.51862244e+02, 1.50756764e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.36190000e+04, 3.07965912e+02, 2.70128345e+00, 3.47475500e+05, 4.48041199e+02, 5.30452576e+02, 5.30030273e+02, -1.36824846e+00, 2.11172447e+01
5.27788210e+00, 3.17499950e-03, 1.18795998e-01, 5.28654648e+04, 6.75605774e-01, 3.31000580e+02, 1.79385900e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.28654648e+04, 2.72535004e+02, 2.33970642e+00, 3.00960188e+05, 4.48034607e+02, 5.93618652e+02, 5.88463745e+02, -2.94178066e+01, -7.23057480e+01
5.27788210e+00, -3.17499624e-03, 1.18795998e-01, 8.67534844e+04, 9.91538107e-01, 3.50018890e+02, 1.53290379e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.67534844e+04, 3.04747589e+02, 2.59736109e+00, 3.34119531e+05, 4.48057159e+02, 5.36484497e+02, 5.35892639e+02, 1.92332840e+01, 1.62722435e+01
5.39672279e+00, 3.17500066e-03, 1.09694898e-01, 8.78550234e+04, 9.98345017e-01, 3.51032013e+02, 1.51859510e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.78550234e+04, 3.06513916e+02, 2.57650661e+00, 3.31376938e+05, 4.47976166e+02, 5.33074890e+02, 5.32149902e+02, -1.64175317e-01, 3.13890018e+01
5.39672279e+00, -3.17500206e-03, 1.09694898e-01, 1.03283398e+05, 1.15163863e+00, 3.54372986e+02, 1.47298133e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.03283398e+05, 3.12376373e+02, 2.83531022e+00, 3.64693406e+05, 4.48013672e+02, 5.21981995e+02, 5.21486572e+02, 5.43274730e-02, 2.27362843e+01
5.38572502e+00, 3.17499973e-03, 1.08931102e-01, 8.70759531e+04, 9.90861535e-01, 3.50788971e+02, 1.52194917e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.70759531e+04, 3.06089691e+02, 2.56611681e+00, 3.30044125e+05, 4.47980896e+02, 5.33882324e+02, 5.33077026e+02, -1.89186603e-01, 2.93113270e+01
5.38572502e+00, -3.17500159e-03, 1.08931102e-01, 1.03695820e+05, 1.15437877e+00, 3.54658203e+02, 1.46906257e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.03695820e+05, 3.12879333e+02, 2.83064747e+00, 3.64093188e+05, 4.48013062e+02, 5.21012756e+02, 5.20464783e+02, 8.24221000e-02, 2.38888054e+01
5.37426186e+00, 3.17499950e-03, 1.08913802e-01, 8.55008203e+04, 9.76134896e-01, 3.50213226e+02, 1.52986670e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.55008203e+04, 3.05085785e+02, 2.54887366e+00, 3.27830719e+05, 4.47986816e+02, 5.35778992e+02, 5.35135681e+02, -2.12292910e-01, 2.62472668e+01
5.37426186e+00, -3.17500113e-03, 1.08913802e-01, 1.04020539e+05, 1.15643060e+00, 3.54897827e+02, 1.46579075e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.04020539e+05, 3.13302216e+02, 2.82617760e+00, 3.63521063e+05, 4.48016541e+02, 5.20204773e+02, 5.19595520e+02, 4.62412350e-02, 2.51691780e+01
5.36322498e+00, 3.17499950e-03, 1.08351298e-01, 8.37451484e+04, 9.60587263e-01, 3.49393341e+02, 1.54111814e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.37451484e+04, 3.03658966e+02, 2.53791118e+00, 3.26424156e+05, 4.47991516e+02, 5.38456055e+02, 5.37993530e+02, -2.43085384e-01, 2.23122711e+01
5.36322498e+00, -3.17500066e-03, 1.08351298e-01, 1.03929781e+05, 1.15521407e+00, 3.54929657e+02, 1.46537793e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.03929781e+05, 3.13358459e+02, 2.82200885e+00, 3.62988563e+05, 4.48021057e+02, 5.20105469e+02, 5.19487488e+02, 7.57232234e-02, 2.53472023e+01
5.35275507e+00, 3.17499950e-03, 1.07610703e-01, 8.23732109e+04, 9.49318230e-01, 3.48570221e+02, 1.55239940e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.23732109e+04, 3.02229889e+02, 2.53791189e+00, 3.26426094e+05, 4.47993958e+02, 5.41118958e+02, 5.40791382e+02, -2.07265645e-01, 1.88244495e+01
5.35275507e+00, -3.17500019e-03, 1.07610703e-01, 1.03440242e+05, 1.15073144e+00, 3.54781830e+02, 1.46742904e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.03440242e+05, 3.13097504e+02, 2.81698132e+00, 3.62344969e+05, 4.48024933e+02, 5.20615051e+02, 5.20019287e+02, 6.87625259e-02, 2.48995304e+01
5.34279680e+00, 3.17499950e-03, 1.03817903e-01, 8.17510781e+04, 9.45071995e-01, 3.48030884e+02, 1.55976772e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.17510781e+04, 3.01295319e+02, 2.54615331e+00, 3.27484219e+05, 4.47991455e+02, 5.42846863e+02, 5.42605469e+02, -1.19511217e-01, 1.61875324e+01
5.34279680e+00, -3.17499996e-03, 1.03817903e-01, 1.02865883e+05, 1.14659810e+00, 3.54432556e+02, 1.47223055e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.02865883e+05, 3.12481354e+02, 2.82072067e+00, 3.62826813e+05, 4.48025970e+02, 5.21805359e+02, 5.21308167e+02, 9.02377069e-02, 2.27729168e+01
5.33148718e+00, 3.17499950e-03, 1.01462498e-01, 8.09036875e+04, 9.38540041e-01, 3.47424835e+02, 1.56806707e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.09036875e+04, 3.00246948e+02, 2.55067563e+00, 3.28066594e+05, 4.47992401e+02, 5.44785217e+02, 5.44607178e+02, -1.43040150e-01, 1.39254045e+01
5.33148718e+00, -3.17499973e-03, 1.01462498e-01, 1.01962734e+05, 1.13945425e+00, 3.53977448e+02, 1.47849321e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.01962734e+05, 3.11679382e+02, 2.82124162e+00, 3.62896063e+05, 4.48028748e+02, 5.23349976e+02, 5.22949768e+02, 1.31216213e-01, 2.04629402e+01
5.32052803e+00, 3.17499950e-03, 1.00311503e-01, 7.98376875e+04, 9.29467380e-01, 3.46809021e+02, 1.57650542e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.98376875e+04, 2.99183502e+02, 2.54855013e+00, 3.27794656e+05, 4.47994415e+02, 5.46746033e+02, 5.46599731e+02, -3.14252257e-01, 1.26429338e+01
5.32052803e+00, -3.17499926e-03, 1.00311503e-01, 1.00882367e+05, 1.13062310e+00, 3.53469727e+02, 1.48547792e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.00882367e+05, 3.10785889e+02, 2.81958318e+00, 3.62685438e+05, 4.48032013e+02, 5.25067017e+02, 5.24717468e+02, 1.42573863e-01, 1.91557865e+01
5.31015921e+00, 3.17499950e-03, 1.02417201e-01, 7.76440391e+04, 9.06947970e-01, 3.46229065e+02, 1.58445013e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.76440391e+04, 2.98183868e+02, 2.50764465e+00, 3.22534563e+05, 4.47996033e+02, 5.48579773e+02, 5.48456604e+02, -8.15063894e-01, 1.15940695e+01
5.31015921e+00, -3.17499856e-03, 1.02417201e-01, 1.00051766e+05, 1.12270963e+00, 3.53249939e+02, 1.48851132e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.00051766e+05, 3.10399536e+02, 2.80861974e+00, 3.61277938e+05, 4.48035461e+02, 5.25812134e+02, 5.25370667e+02, 1.03383303e-01, 2.15411339e+01
5.29678011e+00, 3.17499950e-03, 9.83448997e-02, 7.70459844e+04, 9.03066933e-01, 3.45635437e+02, 1.59253573e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.70459844e+04, 2.97162140e+02, 2.51837230e+00, 3.23909156e+05, 4.47988831e+02, 5.50435425e+02, 5.50321411e+02, -5.35910308e-01, 1.11903257e+01
5.29678011e+00, -3.17499833e-03, 9.83448997e-02, 9.90845156e+04, 1.11449432e+00, 3.52831635e+02, 1.49423265e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.90845156e+04, 3.09664856e+02, 2.80457830e+00, 3.60755750e+05, 4.48032593e+02, 5.27210815e+02, 5.26848083e+02, 1.10438861e-01, 1.95524502e+01
5.31856680e+00, 3.17499950e-03, 1.09475002e-01, 7.69653125e+04, 8.98819923e-01, 3.46256073e+02, 1.58414078e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.69653125e+04, 2.98231384e+02, 2.48409510e+00, 3.19513656e+05, 4.48007385e+02, 5.48500000e+02, 5.48411499e+02, -7.75900066e-01, 9.82259464e+00
5.31856680e+00, -3.17499833e-03, 1.09475002e-01, 1.00595539e+05, 1.12580347e+00, 3.53721619e+02, 1.48205721e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.00595539e+05, 3.11229034e+02, 2.79769278e+00, 3.59874875e+05, 4.48038574e+02, 5.24233215e+02, 5.23576843e+02, 1.85232982e-01, 2.62241268e+01
5.31564522e+00, 3.17499950e-03, 1.22981802e-01, 6.39880547e+04, 7.79029310e-01, 3.39115295e+02, 1.68208623e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.39880547e+04, 2.86059082e+02, 2.38957095e+00, 3.07373188e+05, 4.48032928e+02, 5.70375000e+02, 5.69561340e+02, 2.14279604e+00, -3.03793221e+01
5.31564522e+00, -3.17499647e-03, 1.22981802e-01, 9.74360000e+04, 1.09229255e+00, 3.53420410e+02, 1.48626244e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.74360000e+04, 3.10699371e+02, 2.72614956e+00, 3.50682719e+05, 4.48052124e+02, 5.25273926e+02, 5.24332520e+02, -1.27501214e+00, 3.14081612e+01
5.30871677e+00, 3.17499950e-03, 1.35047004e-01, 5.16199258e+04, 6.61308050e-01, 3.30604950e+02, 1.79936683e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.16199258e+04, 2.71879059e+02, 2.30369306e+00, 2.96334188e+05, 4.48044403e+02, 5.94868591e+02, 5.89072144e+02, -2.98694515e+01, -7.72687149e+01
5.30871677e+00, -3.17499624e-03, 1.35047004e-01, 8.65492891e+04, 9.84676719e-01, 3.50822052e+02, 1.52192652e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.65492891e+04, 3.06147919e+02, 2.55007195e+00, 3.28039375e+05, 4.48061249e+02, 5.33915649e+02, 5.33249817e+02, 1.81170979e+01, 1.95524311e+01
5.39646816e+00, 3.17499950e-03, 1.20074898e-01, 8.61507500e+04, 9.79254186e-01, 3.50982391e+02, 1.51933241e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.61507500e+04, 3.06427307e+02, 2.52916932e+00, 3.25296563e+05, 4.47987000e+02, 5.33258850e+02, 5.32257019e+02, -8.96102414e-02, 3.26727333e+01
5.39646816e+00, -3.17500089e-03, 1.20074898e-01, 1.03735258e+05, 1.15250409e+00, 3.55014008e+02, 1.46421075e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.03735258e+05, 3.13507446e+02, 2.81202316e+00, 3.61702844e+05, 4.48019562e+02, 5.19814392e+02, 5.18947876e+02, 4.54480350e-02, 3.00021591e+01
5.38554382e+00, 3.17499950e-03, 1.19033299e-01, 8.49883516e+04, 9.68840599e-01, 3.50474731e+02, 1.52631068e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.49883516e+04, 3.05541595e+02, 2.52049661e+00, 3.24184438e+05, 4.47991638e+02, 5.34932739e+02, 5.34104126e+02, -2.48097196e-01, 2.97619877e+01
5.38554382e+00, -3.17500043e-03, 1.19033299e-01, 1.03905219e+05, 1.15336645e+00, 3.55171875e+02, 1.46204960e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.03905219e+05, 3.13786224e+02, 2.80790353e+00, 3.61174031e+05, 4.48020874e+02, 5.19278748e+02, 5.18355469e+02, 1.47027080e-03, 3.09517365e+01
5.37458801e+00, 3.17499950e-03, 1.20698400e-01, 8.32131875e+04, 9.53184307e-01, 3.49631744e+02, 1.53789771e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.32131875e+04, 3.04073578e+02, 2.50990224e+00, 3.22827656e+05, 4.47999786e+02, 5.37697205e+02, 5.37069519e+02, -1.14376463e-01, 2.59739647e+01
5.37458801e+00, -3.17499973e-03, 1.20698400e-01, 1.03883484e+05, 1.15242589e+00, 3.55279602e+02, 1.46060121e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.03883484e+05, 3.13976746e+02, 2.80145693e+00, 3.60349719e+05, 4.48026886e+02, 5.18920959e+02, 5.17920776e+02, 1.47993658e-02, 3.22031555e+01
5.36222792e+00, 3.17499950e-03, 1.18871100e-01, 8.20813359e+04, 9.44354117e-01, 3.48865448e+02, 1.54841590e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.20813359e+04, 3.02742096e+02, 2.51413321e+00, 3.23375563e+05, 4.48004883e+02, 5.40188538e+02, 5.39705017e+02, -1.59067184e-01, 2.28491173e+01
5.36222792e+00, -3.17499926e-03, 1.18871100e-01, 1.03605461e+05, 1.14981472e+00, 3.55206482e+02, 1.46163023e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.03605461e+05, 3.13847473e+02, 2.79805446e+00, 3.59915563e+05, 4.48031250e+02, 5.19179932e+02, 5.18224060e+02, 2.82341316e-02, 3.14895649e+01
5.35046577e+00, 3.17499950e-03, 1.19610399e-01, 8.06141719e+04, 9.31663752e-01, 3.48080505e+02, 1.55919206e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.06141719e+04, 3.01381256e+02, 2.50851488e+00, 3.22657219e+05, 4.48010925e+02, 5.42724060e+02, 5.42334045e+02, -5.05840480e-01, 2.05662498e+01
5.35046577e+00, -3.17499880e-03, 1.19610399e-01, 1.02996031e+05, 1.14422476e+00, 3.55024292e+02, 1.46416461e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.02996031e+05, 3.13525574e+02, 2.79168963e+00, 3.59101375e+05, 4.48037018e+02, 5.19813049e+02, 5.18823486e+02, 8.96553230e-03, 3.20589905e+01
