##
## CFD-Post Generic Export
##
## CFX-25.1
##
## Generated on:  2025/08/17 23:53:21
##
## Generated from case(s): Case CFX
##

[Name]
Point Cloud 1

[Data]
X [ m ], Y [ m ], Z [ m ], Absolute Pressure [ Pa ], Density [ kg m^-3 ], Local Speed of Sound [ m s^-1 ], Mach Number, Normal X, Normal Y, Normal Z, Pressure [ Pa ], Temperature [ K ], Total Density [ kg m^-3 ], Total Pressure [ Pa ], Total Temperature [ K ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ]
5.41209984e+00, 3.17499950e-03, 1.46143094e-01, 7.03456719e+04, 8.14644337e-01, 3.47691010e+02, 1.56419301e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.03456719e+04, 3.00712402e+02, 2.20450711e+00, 2.83515125e+05, 4.47949036e+02, 5.43770813e+02, 5.42930176e+02, -1.65307894e-03, 3.02247524e+01
5.41209984e+00, -3.17499880e-03, 1.46143094e-01, 1.14265773e+05, 1.24536061e+00, 3.58437927e+02, 1.41706109e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.14265773e+05, 3.19583801e+02, 2.89620686e+00, 3.72526938e+05, 4.48014374e+02, 5.07927612e+02, 5.06003296e+02, 6.77707642e-02, 4.41717644e+01
5.41125107e+00, 3.17499950e-03, 1.35166898e-01, 7.61744453e+04, 8.63379598e-01, 3.51482056e+02, 1.51204193e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.61744453e+04, 3.07300751e+02, 2.21301627e+00, 2.84581063e+05, 4.47904358e+02, 5.31447876e+02, 5.29304688e+02, -4.88329917e-01, 4.76775131e+01
5.41125107e+00, -3.17499996e-03, 1.35166898e-01, 1.13175336e+05, 1.23901939e+00, 3.57635071e+02, 1.42803895e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.13175336e+05, 3.18153870e+02, 2.91367149e+00, 3.74759875e+05, 4.47998322e+02, 5.10714111e+02, 5.09361206e+02, 2.97933146e-02, 3.71492767e+01
5.40753412e+00, 3.17500019e-03, 1.23828404e-01, 7.74324844e+04, 8.75145078e-01, 3.51985687e+02, 1.50485921e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.74324844e+04, 3.08181732e+02, 2.22659564e+00, 2.86294031e+05, 4.47852295e+02, 5.29687683e+02, 5.26591309e+02, 1.15590736e-01, 5.71895790e+01
5.40753412e+00, -3.17500113e-03, 1.23828404e-01, 1.12249703e+05, 1.23439288e+00, 3.56836426e+02, 1.43896210e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.12249703e+05, 3.16734467e+02, 2.93518019e+00, 3.77514938e+05, 4.47984772e+02, 5.13470642e+02, 5.12598267e+02, 4.16587368e-02, 2.99190922e+01
5.40859222e+00, 3.17500182e-03, 1.11001797e-01, 8.03704141e+04, 9.06109095e-01, 3.52420776e+02, 1.49867904e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.03704141e+04, 3.08944061e+02, 2.29068756e+00, 2.94508688e+05, 4.47812500e+02, 5.28165344e+02, 5.24405396e+02, -4.02455419e-01, 6.29084244e+01
5.40859222e+00, -3.17500252e-03, 1.11001797e-01, 1.11331563e+05, 1.23098683e+00, 3.55865540e+02, 1.45224071e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.11331563e+05, 3.15013245e+02, 2.96696806e+00, 3.81591250e+05, 4.47970551e+02, 5.16799438e+02, 5.16408691e+02, 3.69082130e-02, 2.00929012e+01
5.40846014e+00, 3.17500322e-03, 9.93603989e-02, 8.20353516e+04, 9.29010689e-01, 3.51637085e+02, 1.50944674e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.20353516e+04, 3.07571716e+02, 2.37495804e+00, 3.05346281e+05, 4.47816895e+02, 5.30772705e+02, 5.27724243e+02, -1.31669790e-01, 5.68046074e+01
5.40846014e+00, -3.17500392e-03, 9.93603989e-02, 1.11096578e+05, 1.23224270e+00, 3.55308655e+02, 1.45985055e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.11096578e+05, 3.14027985e+02, 2.99318457e+00, 3.84955906e+05, 4.47962158e+02, 5.18693848e+02, 5.18599976e+02, 5.81926331e-02, 9.86700153e+00
5.40828991e+00, 3.17500439e-03, 8.77773985e-02, 8.29856172e+04, 9.50552106e-01, 3.49638123e+02, 1.53697872e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.29856172e+04, 3.04084961e+02, 2.50068498e+00, 3.21530406e+05, 4.47844116e+02, 5.37376587e+02, 5.35589844e+02, 5.01655526e-02, 4.37853889e+01
5.40828991e+00, -3.17500508e-03, 8.77773985e-02, 1.11162828e+05, 1.23405826e+00, 3.55152985e+02, 1.46197307e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.11162828e+05, 3.13752930e+02, 3.00411463e+00, 3.86359063e+05, 4.47959198e+02, 5.19220642e+02, 5.19211121e+02, 3.28997746e-02, -3.14609957e+00
5.40784693e+00, 3.17500578e-03, 7.62858987e-02, 8.40894688e+04, 9.76052999e-01, 3.47327881e+02, 1.56880176e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.40894688e+04, 3.00079834e+02, 2.65481400e+00, 3.41375844e+05, 4.47880798e+02, 5.44856201e+02, 5.44383240e+02, -8.32888260e-02, 2.26963844e+01
5.40784693e+00, -3.17500625e-03, 7.62858987e-02, 1.11309516e+05, 1.23613060e+00, 3.55089203e+02, 1.46290350e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.11309516e+05, 3.13640228e+02, 3.01202846e+00, 3.87385438e+05, 4.47969177e+02, 5.19459412e+02, 5.19216248e+02, 9.12595242e-02, -1.58926392e+01
5.21909189e+00, 3.17499950e-03, 8.54175985e-02, 4.85651719e+04, 6.20222509e-01, 3.31109924e+02, 1.79110420e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.85651719e+04, 2.72712311e+02, 2.14095259e+00, 2.75246094e+05, 4.47793701e+02, 5.92963501e+02, 5.89184082e+02, -2.75839863e+01, -6.08846207e+01
5.21909189e+00, -3.17499624e-03, 8.54175985e-02, 1.04265625e+05, 1.14778590e+00, 3.56628723e+02, 1.44195116e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.04265625e+05, 3.16369324e+02, 2.73727608e+00, 3.52081344e+05, 4.48010620e+02, 5.13977295e+02, 5.13226746e+02, 1.85718002e+01, 2.06421776e+01
5.24432707e+00, 3.17499950e-03, 7.99989998e-02, 6.39113594e+04, 7.81940937e-01, 3.38310364e+02, 1.69217801e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.39113594e+04, 2.84700439e+02, 2.42540050e+00, 3.11854594e+05, 4.47849487e+02, 5.72456299e+02, 5.72455994e+02, 5.65899134e-01, -6.10917807e-02
5.24432707e+00, -3.17499787e-03, 7.99989998e-02, 1.06500453e+05, 1.18126070e+00, 3.55309021e+02, 1.46007323e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.06500453e+05, 3.14028687e+02, 2.86999607e+00, 3.69147063e+05, 4.48004089e+02, 5.18751709e+02, 5.18653442e+02, -3.20309401e-01, -1.00922537e+01
5.24200010e+00, 3.17499950e-03, 9.46632996e-02, 4.66548867e+04, 5.88960946e-01, 3.32964355e+02, 1.76553273e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.66548867e+04, 2.75780151e+02, 1.97571135e+00, 2.54006656e+05, 4.47801514e+02, 5.87604675e+02, 5.83815491e+02, -9.16712379e+00, -6.59897919e+01
5.24200010e+00, -3.17499624e-03, 9.46632996e-02, 1.02176313e+05, 1.13582468e+00, 3.54914917e+02, 1.46546686e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.02176313e+05, 3.13332825e+02, 2.77499199e+00, 3.56924469e+05, 4.48000488e+02, 5.20063293e+02, 5.19252502e+02, 6.50258255e+00, 2.82911053e+01
5.39647198e+00, 3.17500322e-03, 8.75279978e-02, 8.26201094e+04, 9.46068227e-01, 3.49692322e+02, 1.53622031e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.26201094e+04, 3.04179108e+02, 2.48687172e+00, 3.19752156e+05, 4.47841125e+02, 5.37198914e+02, 5.35391479e+02, 4.43076305e-02, 4.40296707e+01
5.39647198e+00, -3.17500462e-03, 8.75279978e-02, 1.11127898e+05, 1.23277664e+00, 3.55281769e+02, 1.46021140e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.11127898e+05, 3.13980499e+02, 2.99558711e+00, 3.85263563e+05, 4.47960663e+02, 5.18778992e+02, 5.18768433e+02, 3.79717350e-02, -3.31020069e+00
5.38479185e+00, 3.17500206e-03, 8.72535035e-02, 8.19565313e+04, 9.39341486e-01, 3.49531036e+02, 1.53843617e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.19565313e+04, 3.03898743e+02, 2.47496271e+00, 3.18222000e+05, 4.47842499e+02, 5.37722778e+02, 5.35971802e+02, 1.86135154e-02, 4.33588982e+01
5.38479185e+00, -3.17500392e-03, 8.72535035e-02, 1.11067469e+05, 1.23145461e+00, 3.55375732e+02, 1.45891213e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.11067469e+05, 3.14146637e+02, 2.98839831e+00, 3.84337844e+05, 4.47959259e+02, 5.18456970e+02, 5.18446533e+02, 1.34833669e-02, -3.28910089e+00
5.37310982e+00, 3.17500066e-03, 8.75393003e-02, 8.05651797e+04, 9.25386190e-01, 3.49153931e+02, 1.54360652e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.05651797e+04, 3.03243073e+02, 2.45133710e+00, 3.15185031e+05, 4.47843628e+02, 5.38951599e+02, 5.37265015e+02, 1.26329558e-02, 4.26044579e+01
5.37310982e+00, -3.17500345e-03, 8.75393003e-02, 1.11292930e+05, 1.23222995e+00, 3.55624268e+02, 1.45551479e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.11292930e+05, 3.14586212e+02, 2.97990942e+00, 3.83249000e+05, 4.47962708e+02, 5.17612488e+02, 5.17608093e+02, -5.67448186e-03, -2.13038135e+00
5.36117983e+00, 3.17499950e-03, 8.83260965e-02, 7.83547578e+04, 9.04023528e-01, 3.48378723e+02, 1.55423200e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.83547578e+04, 3.01898285e+02, 2.42167306e+00, 3.11372563e+05, 4.47845917e+02, 5.41452576e+02, 5.39966614e+02, -1.31678000e-01, 4.00862770e+01
5.36117983e+00, -3.17500276e-03, 8.83260965e-02, 1.11966641e+05, 1.23722053e+00, 3.55978790e+02, 1.45067620e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.11966641e+05, 3.15213745e+02, 2.97722840e+00, 3.82909781e+05, 4.47969238e+02, 5.16395447e+02, 5.16395264e+02, 1.96854565e-02, 4.48133439e-01
5.34823799e+00, 3.17499950e-03, 9.16225016e-02, 7.48337969e+04, 8.66949856e-01, 3.47661102e+02, 1.56399953e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.48337969e+04, 3.00655487e+02, 2.34609866e+00, 3.01648250e+05, 4.47835419e+02, 5.43741333e+02, 5.42340881e+02, -3.63986790e-01, 3.89988708e+01
5.34823799e+00, -3.17500159e-03, 9.16225016e-02, 1.13079688e+05, 1.24554992e+00, 3.56545532e+02, 1.44291806e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.13079688e+05, 3.16218201e+02, 2.97365117e+00, 3.82455500e+05, 4.47975983e+02, 5.14451111e+02, 5.14388428e+02, 4.83577624e-02, 8.03134918e+00
5.33431101e+00, 3.17499950e-03, 8.93673971e-02, 7.27794844e+04, 8.50690186e-01, 3.46116272e+02, 1.58515477e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.27794844e+04, 2.97989441e+02, 2.35389757e+00, 3.02652313e+05, 4.47837311e+02, 5.48647644e+02, 5.47564514e+02, -3.33887041e-01, 3.44556923e+01
5.33431101e+00, -3.17500113e-03, 8.93673971e-02, 1.13499984e+05, 1.24815559e+00, 3.56834686e+02, 1.43896592e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.13499984e+05, 3.16731293e+02, 2.96791172e+00, 3.81721625e+05, 4.47981049e+02, 5.13463623e+02, 5.13427307e+02, 2.07592621e-02, 6.10768366e+00
5.32242823e+00, 3.17499950e-03, 8.82878974e-02, 7.11804766e+04, 8.37563157e-01, 3.44969482e+02, 1.60085785e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.11804766e+04, 2.96018677e+02, 2.35659122e+00, 3.02999438e+05, 4.47838348e+02, 5.52238220e+02, 5.51305664e+02, -2.13293970e-01, 3.20792084e+01
5.32242823e+00, -3.17500066e-03, 8.82878974e-02, 1.13117070e+05, 1.24400747e+00, 3.56825623e+02, 1.43910801e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.13117070e+05, 3.16715271e+02, 2.95847368e+00, 3.80510406e+05, 4.47984253e+02, 5.13492065e+02, 5.13469849e+02, 7.06924722e-02, 4.78028536e+00
5.31106901e+00, 3.17499950e-03, 8.71028006e-02, 7.02028125e+04, 8.30746412e-01, 3.43992065e+02, 1.61421371e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.02028125e+04, 2.94343262e+02, 2.37056804e+00, 3.04793281e+05, 4.47833679e+02, 5.55270996e+02, 5.54475464e+02, -2.43376523e-01, 2.97121010e+01
5.31106901e+00, -3.17500043e-03, 8.71028006e-02, 1.11943078e+05, 1.23297524e+00, 3.56553497e+02, 1.44286191e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.11943078e+05, 3.16232391e+02, 2.94346070e+00, 3.78580906e+05, 4.47985962e+02, 5.14438782e+02, 5.14431030e+02, 1.55637205e-01, 2.82297754e+00
5.29953623e+00, 3.17499950e-03, 8.38060975e-02, 6.97579141e+04, 8.30194235e-01, 3.43015869e+02, 1.62760293e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.97579141e+04, 2.92675629e+02, 2.40306377e+00, 3.08974281e+05, 4.47837891e+02, 5.58275330e+02, 5.57764282e+02, -3.56833816e-01, 2.38797073e+01
5.29953623e+00, -3.17500019e-03, 8.38060975e-02, 1.10662000e+05, 1.22112715e+00, 3.56223236e+02, 1.44740474e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.10662000e+05, 3.15646790e+02, 2.92870712e+00, 3.76683250e+05, 4.47985779e+02, 5.15587280e+02, 5.15574585e+02, 1.23107575e-01, -3.61910725e+00
5.28816509e+00, 3.17499950e-03, 8.23934972e-02, 6.87804844e+04, 8.23178411e-01, 3.42051361e+02, 1.64084756e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.87804844e+04, 2.91032013e+02, 2.41656113e+00, 3.10714063e+05, 4.47844177e+02, 5.61233948e+02, 5.60890625e+02, -3.40291977e-01, 1.96250420e+01
5.28816509e+00, -3.17499973e-03, 8.23934972e-02, 1.09433664e+05, 1.21015728e+00, 3.55842651e+02, 1.45264840e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.09433664e+05, 3.14972626e+02, 2.91797209e+00, 3.75304000e+05, 4.47987518e+02, 5.16907349e+02, 5.16868591e+02, 1.15256749e-01, -6.33010769e+00
5.27721596e+00, 3.17499950e-03, 8.20474029e-02, 6.74496250e+04, 8.11313748e-01, 3.41195129e+02, 1.65259361e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.74496250e+04, 2.89576782e+02, 2.41182208e+00, 3.10106531e+05, 4.47846741e+02, 5.63838318e+02, 5.63578125e+02, -4.00725514e-01, 1.71222057e+01
5.27721596e+00, -3.17499926e-03, 8.20474029e-02, 1.08563492e+05, 1.20221376e+00, 3.55594116e+02, 1.45607376e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.08563492e+05, 3.14532806e+02, 2.90898180e+00, 3.74149000e+05, 4.47989105e+02, 5.17770813e+02, 5.17734070e+02, 1.46705896e-01, -6.16769457e+00
5.26632786e+00, 3.17499950e-03, 8.24970976e-02, 6.59570469e+04, 7.96688676e-01, 3.40482056e+02, 1.66230226e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.59570469e+04, 2.88367310e+02, 2.39303684e+00, 3.07682438e+05, 4.47833984e+02, 5.65973328e+02, 5.65716980e+02, -8.32856834e-01, 1.70123863e+01
5.26632786e+00, -3.17499856e-03, 8.24970976e-02, 1.08114461e+05, 1.19770551e+00, 3.55525055e+02, 1.45705473e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.08114461e+05, 3.14410675e+02, 2.90097952e+00, 3.73124656e+05, 4.47995026e+02, 5.17998047e+02, 5.17985229e+02, 4.25852150e-01, -3.61897182e+00
5.25509214e+00, 3.17499950e-03, 8.17487985e-02, 6.47604180e+04, 7.86401033e-01, 3.39582031e+02, 1.67464292e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.47604180e+04, 2.86844696e+02, 2.39368033e+00, 3.07764938e+05, 4.47833405e+02, 5.68666870e+02, 5.68572876e+02, -1.60710120e+00, 1.02117071e+01
5.25509214e+00, -3.17499810e-03, 8.17487985e-02, 1.07145102e+05, 1.18806267e+00, 3.55361206e+02, 1.45933723e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.07145102e+05, 3.14120880e+02, 2.88435316e+00, 3.70990781e+05, 4.48000580e+02, 5.18559814e+02, 5.18539734e+02, 3.90654087e-01, -4.54726887e+00
5.25275421e+00, 3.17499950e-03, 9.38728973e-02, 5.14807539e+04, 6.37619376e-01, 3.36121704e+02, 1.72204149e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.14807539e+04, 2.81039398e+02, 2.04006314e+00, 2.62280563e+05, 4.47802551e+02, 5.78395386e+02, 5.77251892e+02, 3.66742611e+00, -3.61666336e+01
5.25275421e+00, -3.17499670e-03, 9.38728973e-02, 1.04393586e+05, 1.16192007e+00, 3.54691315e+02, 1.46853864e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.04393586e+05, 3.12937836e+02, 2.84756041e+00, 3.66258313e+05, 4.48000427e+02, 5.20868347e+02, 5.20447388e+02, -7.58778214e-01, 2.09232121e+01
5.24933720e+00, 3.17499950e-03, 1.02555200e-01, 4.17442539e+04, 5.43279171e-01, 3.27954742e+02, 1.83522630e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.17442539e+04, 2.67550995e+02, 1.96813488e+00, 2.53063875e+05, 4.47856689e+02, 6.01644714e+02, 5.93931946e+02, -2.39306355e+01, -9.29972534e+01
5.24933720e+00, -3.17499624e-03, 1.02555200e-01, 1.04553898e+05, 1.14970171e+00, 3.56838013e+02, 1.43906784e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.04553898e+05, 3.16739349e+02, 2.73412395e+00, 3.51674781e+05, 4.48009186e+02, 5.13344788e+02, 5.10906830e+02, 1.32276411e+01, 4.81885719e+01
5.26498985e+00, 3.17499950e-03, 9.63665992e-02, 5.35192188e+04, 6.56188071e-01, 3.37890503e+02, 1.69776654e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.35192188e+04, 2.84001221e+02, 2.04659963e+00, 2.63126531e+05, 4.47811951e+02, 5.73458557e+02, 5.73024475e+02, 2.87211657e+00, -2.21218166e+01
5.26498985e+00, -3.17499693e-03, 9.63665992e-02, 1.06935609e+05, 1.18667626e+00, 3.55220520e+02, 1.46124923e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.06935609e+05, 3.13872314e+02, 2.88661957e+00, 3.71279094e+05, 4.47996765e+02, 5.19052002e+02, 5.18436523e+02, -1.00415933e+00, 2.52501163e+01
5.25897598e+00, 3.17499950e-03, 1.07962303e-01, 3.97996016e+04, 5.23811102e-01, 3.26128052e+02, 1.86080825e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.97996016e+04, 2.64572144e+02, 1.95106423e+00, 2.50889266e+05, 4.47893158e+02, 6.06743347e+02, 5.97474976e+02, -2.63585167e+01, -1.02305183e+02
5.25897598e+00, -3.17499624e-03, 1.07962303e-01, 1.05349211e+05, 1.15682268e+00, 3.57091522e+02, 1.43559992e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.05349211e+05, 3.17190216e+02, 2.74159503e+00, 3.52639188e+05, 4.48013611e+02, 5.12535095e+02, 5.10053314e+02, 1.55207129e+01, 4.79267998e+01
5.27486086e+00, 3.17499950e-03, 9.43017974e-02, 6.02881445e+04, 7.23485470e-01, 3.41552612e+02, 1.64751577e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.02881445e+04, 2.90184937e+02, 2.13797975e+00, 2.74875188e+05, 4.47812256e+02, 5.62592468e+02, 5.62444580e+02, -1.17754363e-01, 1.28991661e+01
5.27486086e+00, -3.17499763e-03, 9.43017974e-02, 1.08967523e+05, 1.20600271e+00, 3.55695129e+02, 1.45469773e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.08967523e+05, 3.14711517e+02, 2.91404915e+00, 3.74802656e+05, 4.47991425e+02, 5.17423218e+02, 5.16924805e+02, -3.17536592e-02, 2.27061291e+01
5.27239704e+00, 3.17499950e-03, 1.02953203e-01, 4.83559961e+04, 6.06451154e-01, 3.34078918e+02, 1.75043416e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.83559961e+04, 2.77631622e+02, 2.00213242e+00, 2.57433438e+05, 4.47853607e+02, 5.84577515e+02, 5.81872681e+02, 3.62694407e+00, -5.60524330e+01
5.27239704e+00, -3.17499670e-03, 1.02953203e-01, 1.06653492e+05, 1.18161392e+00, 3.55509735e+02, 1.45729923e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.06653492e+05, 3.14383667e+02, 2.86267924e+00, 3.68203625e+05, 4.48001282e+02, 5.18083069e+02, 5.17039063e+02, -1.18403959e+00, 3.28522491e+01
5.26815605e+00, 3.17499950e-03, 1.13631703e-01, 3.98231719e+04, 5.27684152e-01, 3.25050934e+02, 1.87598634e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.98231719e+04, 2.62825073e+02, 1.99906874e+00, 2.57080297e+05, 4.47924652e+02, 6.09718140e+02, 5.99644653e+02, -3.17234287e+01, -1.05717216e+02
5.26815605e+00, -3.17499624e-03, 1.13631703e-01, 1.05888828e+05, 1.16091788e+00, 3.57356537e+02, 1.43199813e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.05888828e+05, 3.17661926e+02, 2.74073386e+00, 3.52535656e+05, 4.48022797e+02, 5.11601868e+02, 5.08753632e+02, 1.45155563e+01, 5.19185486e+01
5.28539085e+00, 3.17499950e-03, 9.56429020e-02, 6.37473984e+04, 7.54929066e-01, 3.43846069e+02, 1.61610532e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.37473984e+04, 2.94093994e+02, 2.15813398e+00, 2.77467000e+05, 4.47813171e+02, 5.55667542e+02, 5.55060425e+02, -6.56528831e-01, 2.59604149e+01
5.28539085e+00, -3.17499810e-03, 9.56429020e-02, 1.09890859e+05, 1.21396685e+00, 3.56025269e+02, 1.45015335e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.09890859e+05, 3.15295959e+02, 2.91971016e+00, 3.75529969e+05, 4.47990417e+02, 5.16273926e+02, 5.15740479e+02, 8.45206976e-02, 2.34626064e+01
5.28194094e+00, 3.17499950e-03, 1.07270002e-01, 4.84957500e+04, 6.10168278e-01, 3.33516907e+02, 1.75835323e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.84957500e+04, 2.76702698e+02, 2.03173590e+00, 2.61258266e+05, 4.47885132e+02, 5.86242004e+02, 5.82786621e+02, 3.19058704e+00, -6.34760437e+01
5.28194094e+00, -3.17499670e-03, 1.07270002e-01, 1.08309484e+05, 1.19528329e+00, 3.56204681e+02, 1.44777536e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.08309484e+05, 3.15613953e+02, 2.86776495e+00, 3.68862375e+05, 4.48006897e+02, 5.15703552e+02, 5.14438660e+02, -9.65819955e-01, 3.60846481e+01
5.27788210e+00, 3.17499950e-03, 1.18795998e-01, 3.79053203e+04, 5.13689220e-01, 3.21424011e+02, 1.92697656e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.79053203e+04, 2.56998657e+02, 2.05961490e+00, 2.64881781e+05, 4.47950104e+02, 6.19104919e+02, 6.07671936e+02, -3.27460098e+01, -1.13812958e+02
5.27788210e+00, -3.17499624e-03, 1.18795998e-01, 1.04503195e+05, 1.14770436e+00, 3.57064697e+02, 1.43606305e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.04503195e+05, 3.17141174e+02, 2.72103238e+00, 3.50007063e+05, 4.48029877e+02, 5.12677673e+02, 5.09936554e+02, 1.53411884e+01, 5.06727676e+01
5.39672279e+00, 3.17500066e-03, 1.09694898e-01, 7.90911406e+04, 8.93893182e-01, 3.51984924e+02, 1.50467360e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.90911406e+04, 3.08180328e+02, 2.27384591e+00, 2.92345563e+05, 4.47815826e+02, 5.29622009e+02, 5.26202515e+02, -4.44197059e-01, 6.00849571e+01
5.39672279e+00, -3.17500206e-03, 1.09694898e-01, 1.11640359e+05, 1.23272538e+00, 3.56107269e+02, 1.44891131e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.11640359e+05, 3.15441376e+02, 2.96107697e+00, 3.80832875e+05, 4.47969696e+02, 5.15964417e+02, 5.15529053e+02, 3.02667823e-02, 2.11911774e+01
5.38572502e+00, 3.17499973e-03, 1.08931102e-01, 7.75315156e+04, 8.79345238e-01, 3.51366638e+02, 1.51318014e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.75315156e+04, 3.07098724e+02, 2.25661802e+00, 2.90134500e+05, 4.47821777e+02, 5.31678345e+02, 5.28727661e+02, -3.91333699e-01, 5.59355278e+01
5.38572502e+00, -3.17500159e-03, 1.08931102e-01, 1.12182883e+05, 1.23642302e+00, 3.56437317e+02, 1.44436836e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.12182883e+05, 3.16026306e+02, 2.95623493e+00, 3.80209563e+05, 4.47969025e+02, 5.14823364e+02, 5.14321777e+02, 4.87743542e-02, 2.27194405e+01
5.37426186e+00, 3.17499950e-03, 1.08913802e-01, 7.55231563e+04, 8.61067355e-01, 3.50447571e+02, 1.52582288e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.55231563e+04, 3.05494263e+02, 2.23895073e+00, 2.87868938e+05, 4.47831085e+02, 5.34718506e+02, 5.32323181e+02, -2.64116019e-01, 5.05554276e+01
5.37426186e+00, -3.17500113e-03, 1.08913802e-01, 1.12997766e+05, 1.24239540e+00, 3.56868713e+02, 1.43846023e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.12997766e+05, 3.16791687e+02, 2.95269704e+00, 3.79758906e+05, 4.47974152e+02, 5.13339539e+02, 5.12720032e+02, 2.20108796e-02, 2.52115002e+01
